排名,名称,链接,星级,评分,评价人数,封面图片,导演,年份
164,你的名字。,https://movie.douban.com/subject/26683290/,4.5,8.5,1355387,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
165,三块广告牌,https://movie.douban.com/subject/26611804/,4.5,8.7,800537,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
166,达拉斯买家俱乐部,https://movie.douban.com/subject/1793929/,4.5,8.8,441232,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
167,疯狂原始人,https://movie.douban.com/subject/1907966/,4.5,8.7,818389,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
168,心迷宫,https://movie.douban.com/subject/25917973/,4.5,8.7,504614,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
169,卢旺达饭店,https://movie.douban.com/subject/1291822/,4.5,8.9,320538,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
170,上帝之城,https://movie.douban.com/subject/1292208/,4.5,9.0,294630,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
171,谍影重重3,https://movie.douban.com/subject/1578507/,4.5,8.8,406481,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
172,英雄本色,https://movie.douban.com/subject/1297574/,4.5,8.6,519442,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
173,风之谷,https://movie.douban.com/subject/1291585/,4.5,8.9,346213,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
174,海街日记,https://movie.douban.com/subject/25895901/,4.5,8.8,433592,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
175,纵横四海,https://movie.douban.com/subject/1295409/,4.5,8.8,409021,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
176,绿里奇迹,https://movie.douban.com/subject/1300374/,4.5,8.9,318776,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
177,爱在午夜降临前,https://movie.douban.com/subject/10808442/,4.5,8.9,386408,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
178,记忆碎片,https://movie.douban.com/subject/1304447/,4.5,8.7,586407,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
179,岁月神偷,https://movie.douban.com/subject/3792799/,4.5,8.7,564561,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
180,忠犬八公物语,https://movie.douban.com/subject/1959195/,4.5,9.2,188852,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
181,荒蛮故事,https://movie.douban.com/subject/24750126/,4.5,8.8,431327,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
182,疯狂的石头,https://movie.douban.com/subject/1862151/,4.5,8.6,797367,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
183,爆裂鼓手,https://movie.douban.com/subject/25773932/,4.5,8.7,570496,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
184,小偷家族,https://movie.douban.com/subject/27622447/,4.5,8.7,793725,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
185,雨中曲,https://movie.douban.com/subject/1293460/,4.5,9.1,216095,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
186,无敌破坏王,https://movie.douban.com/subject/6534248/,4.5,8.7,522105,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
187,贫民窟的百万富翁,https://movie.douban.com/subject/2209573/,4.5,8.6,729213,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
188,2001太空漫游,https://movie.douban.com/subject/1292226/,4.5,8.9,313122,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
189,背靠背，脸对脸,https://movie.douban.com/subject/1307856/,5,9.5,124663,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
190,冰川时代,https://movie.douban.com/subject/1291578/,4.5,8.6,596887,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
191,小丑,https://movie.douban.com/subject/27119724/,4.5,8.7,977637,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
192,无间道2,https://movie.douban.com/subject/1307106/,4.5,8.7,460783,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
193,恐怖游轮,https://movie.douban.com/subject/3011051/,4.5,8.5,833629,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
194,东邪西毒,https://movie.douban.com/subject/1292328/,4.5,8.6,560010,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
195,真爱至上,https://movie.douban.com/subject/1292401/,4.5,8.6,717786,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
196,你看起来好像很好吃,https://movie.douban.com/subject/4848115/,4.5,8.9,324561,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
197,遗愿清单,https://movie.douban.com/subject/1867345/,4.5,8.7,443334,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
198,牯岭街少年杀人事件,https://movie.douban.com/subject/1292329/,4.5,8.9,286773,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
199,心灵奇旅,https://movie.douban.com/subject/24733428/,4.5,8.7,944944,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,"
                            导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...","
                            2007 / 美国 / 冒险 喜剧 剧情
                        "
